0,1
16.5871,-1.028577
8.396205,-7.3465047
-1.4248811,0.24651855
-6.1642237,17.161266
3.9820895,-0.61178046
13.601355,-0.24749273
-6.4360156,10.559562
26.016647,-4.263604
1.8819779,12.115641
23.759748,-1.5924195
12.027165,-22.31726
16.335857,-1.7985824
-12.810604,21.614302
-5.9082055,14.521127
-15.029185,13.990158
7.3429418,-13.6926
1.562299,7.103118
12.982925,1.5901017
4.478085,-15.241478
6.572874,-22.429882
7.7668066,-23.510695
18.762812,-10.305068
18.027046,-11.400504
-6.4304705,18.259634
-12.761118,17.13328
11.352095,5.092981
-2.6189752,18.590714
-2.7620184,10.534585
21.406,-6.0143895
-12.461507,18.6736
26.986572,-9.486181
-5.6883197,4.018289
-19.054302,13.010558
-1.3214641,8.784734
0.5211101,10.1484785
15.167028,-17.061974
-1.508956,7.498938
3.3217416,0.33218086
-16.392637,21.08922
14.213693,-5.595499
8.580889,-15.690225
-6.396947,-3.8580925
33.404484,-13.672554
14.087607,-14.46214
-11.552818,5.686905
-3.4303064,6.473475
-24.542322,13.918995
5.6998677,2.2670257
-11.011166,16.733768
-10.339323,-2.7300627
-10.899526,12.570866
2.475814,5.2689843
20.544142,-12.084492
-3.839686,1.1648701
-12.074146,-3.2935512
-0.18223175,15.948598
-24.865082,-2.3879051
-12.077551,-1.0591526
-2.2116752,-17.138071
10.551198,-11.512584
-8.477379,16.188318
1.0601087,-1.4272468
12.252543,-13.283096
10.499331,5.5965905
14.341421,-11.277157
4.8831515,7.2985606
8.871271,0.43819508
9.183866,-22.367645
-0.8382832,5.611528
-17.42314,12.130515
1.676025,-6.374863
-0.09839331,11.165577
-10.865978,16.02793
-16.248035,-3.1195827
8.067799,-21.06808
-9.50735,9.339404
2.8984706,-22.30972
-5.0843596,-20.915415
-8.325801,-5.6913857
-11.543332,15.706164
32.829052,-14.283913
-2.3930137,5.774358
-3.6806495,-0.12801442
8.9813385,-17.535963
-7.9721956,1.23832
1.6946317,15.568934
32.48224,-12.813292
-16.113409,1.1991364
-10.942232,11.318815
16.620588,-5.191693
1.0254992,-12.831913
13.38291,-10.869082
-10.867546,2.489733
-13.462351,14.650781
-8.153612,-18.59952
-3.9329553,3.338928
-0.24170491,-16.959084
-11.200891,9.424264
15.064465,-16.755365
1.398149,-1.8021325
2.0631514,25.647726
30.849993,-11.983695
-2.632019,21.468521
6.899494,-0.28909773
-1.2452438,10.46892
-10.4815,-18.258507
-3.8052166,14.597409
11.377974,-11.071775
2.4503384,6.1902466
-2.7410536,-11.4857025
2.8985803,5.35202
-5.097503,21.502575
-1.8429892,-15.068906
7.613854,11.376224
13.565968,6.60917
-15.628561,-3.3087602
-9.88081,-8.80056
13.922115,-10.927475
25.488724,-13.098866
-8.665783,6.6122975
-6.2997646,14.196572
6.250047,-9.129646
-2.7158456,8.247336
27.2679,-3.6035926
27.588123,-4.022521
-1.5843108,-0.7779563
2.27524,2.279078
-7.8129873,4.8751054
-6.6697187,13.4269
4.8973126,4.51109
-13.925086,9.792803
-3.9499087,18.509956
-8.604627,14.670523
-0.13402624,17.392166
32.50292,-12.67916
-15.880562,6.5024586
2.1375976,-19.684998
